rating;title;text;category;ai_generated
5;"Worked perfectly on my Hisense 55"" 4K Smart TV H6 Series";Exactly what I need to replace the missing controller of my Hisense 55 inch 4K Smart TV H6 series.;Electronics;0
4;Michelle Obama was an impressive First Lady, because she was truly a 1st Class Person!;The book was well written but seemed to drag a bit at the beginning.I knew the basic story of Michelle Obama’s upbringing so did not find the first half of the book too compelling!I was hoping to get more “behind the scenes” info on some of the struggles of the Obama Administration but she stuck mostly to just her life in the White House.;Kindle_Store;0
1;Broke me out immediately;I have sensitive skin, but this was too much. I woke up with tiny red bumps all over my cheeks after just one use. Be careful if you have reactive skin.;Beauty_and_Personal_Care;1
5;Beautiful plates! 😍🌈;These plates are just what I was looking for :) they are a good size, good quality and very pretty. I was also really grateful they were not broken upon delivery! 🌈💞 Add these plates to your kitchen you won't regret it ☺️;Home_and_Kitchen;0
5;Good Product;Good Product;Home_and_Kitchen;0
3;Okay for the price;Sound is decent, but they keep falling out of my ears when I go for a run. Battery life is fine though.;Cell_Phones_and_Accessories;1
5;I'd give it 20 stars for value and quality;These are very nice roses. I have purchased them before for my son's wedding but this time it was to make a rose chandelier for the kitchen. They are quite sturdy, look great and the price is amazing! Highly recommend these.;Home_and_Kitchen;0
5;Best sleep ever!;I've been struggling with neck pain for years, and this pillow has been a game changer. I wake up feeling refreshed and without any stiffness. Highly recommend for side sleepers!;Home_and_Kitchen;1
5;Perfect fit!;Fits my phone perfectly and doesn't add any bulk.;Cell_Phones_and_Accessories;1
5;love them;I have been using the old pair for about 3 years. This is amazing for my daily wash. I haven't paid for detergent in about 8 years.;Health_and_Household;0
5;Sturdy bowls;Great set, love that they come with airtight lids!;Home_and_Kitchen;1
4;Ok for the Price!;It arrived in a box, flat and perfect. It wasn't bent and it arrived fairly quick! It's not even bad up close but it's just not 100% clear. But I love it for just under $5!;Home_and_Kitchen;0
4;Great color, a bit drying;The shade is exactly what I wanted, very pigmented. However, it does dry out my lips after a few hours, so I have to apply balm.;Beauty_and_Personal_Care;1
5;Like walking on air;These are the most comfortable sneakers I've ever owned. I've been using them for my morning 5k and they provide excellent arch support.;Clothing_Shoes_and_Jewelry;1
5;Great value!;Husband needed a “cheap” watch for work. He loves it. Doesn’t look cheap at all.;Clothing_Shoes_and_Jewelry;0
4;Inspiring story;A very moving biography. It provides a deep look into Sarah's struggles and triumphs. I wish there was a bit more detail on her early childhood, but otherwise, it's a great read.;Kindle_Store;1
2;Look great but don't last long;Easy to put on, look great - lots of compliments but only last a couple days... I prefer the NAIL OG brand;Beauty_and_Personal_Care;0
5;the chic;love these very elegant;Tools_and_Home_Improvement;0
5;Stunning world-building;A masterpiece of sci-fi. I couldn't put it down.;Kindle_Store;1
5;Love these earrings!;There is always quality and style with Lucky Brand!Love these earrings!!;Clothing_Shoes_and_Jewelry;0
5;Perfect shade;Love it! Stays on all day.;Beauty_and_Personal_Care;1
5;Life saver for travel;I took this on a weekend trip and it charged my phone about 4 times before needing a recharge. Compact enough to fit in my bag.;Cell_Phones_and_Accessories;1
1;STOP BEFORE YOU BUY THIS IS ONLY A RECORDING DEVICE IF YOU PAY FOR AN EXPENSIVE subscription;STOP- THIS IS NOT WHAT YOU MAY THINK IT IS. After the 30 days free trial, your cameras will no longer record events to review UNLESS YOU PAY 100.00+ A YEAR FOR A SUBSCRIPTION. WITHOUT A PAID subscription.. if at 2 pm someone is on your back deck taking your grill and you sleep through it... you will have NO RECORDED FOOTAGE. YOU CAN NOT GO BACK AND SEE WHAT HAPPENED.;Electronics;0
5;Glowing skin!;I've been using this for three weeks now and my skin looks significantly brighter. I love that it's non-greasy and absorbs quickly. Definitely adding this to my daily routine.;Health_and_Household;1
5;Now and compact;Perfec to loptup;Electronics;0
5;Best towels I've owned;I've tried a lot of different brands, but these are the softest and most absorbent. They don't leave streaks on my paint or windows. I'll be buying another pack soon.;Automotive;1
5;Super bright;I used this in my crawlspace and it lit up the whole area. Battery life is surprisingly good too.;Tools_and_Home_Improvement;1
5;The best mouthwash on the market;The family loves the taste of the mouthwash even the grandparents;Beauty_and_Personal_Care;0
5;Life saver!;These are amazing. I use them for my daily commute and they block out almost everything.;Electronics;1
5;Love the fitness tracking;I've been using this for a month and the heart rate monitor and sleep tracking are very accurate. Syncs perfectly with my Android phone.;Electronics;1
3;Smells okay;The scent is a bit weak and it doesn't lather as much as I'd like, but it gets the job done.;Health_and_Household;1
5;I use these for under puppy pads.;I wanted something waterproof to put under puppy pads and this was the best, cheapest option. They work great though!;Home_and_Kitchen;0
5;Amazing hydration!;I've tried so many moisturizers for my dry skin, but this one actually works. My face feels soft all day.;Beauty_and_Personal_Care;1
5;Super fast charging!;This charger is a lifesaver. My phone goes from 0 to 50% in no time. Highly recommend!;Cell_Phones_and_Accessories;1
5;Granddaughter loved these;Granddaughter was happy so I'm happy;Clothing_Shoes_and_Jewelry;0
5;Small but loud!!;Wow! I can't believe how much sound comes out of this tiny thing. Great for the shower.;Electronics;1
3;Way too thin;I sent this one back. it was so thin. I wasn't sure if it would last, A weird fit too.;Clothing_Shoes_and_Jewelry;0
2;Doesn't fit properly;I bought this as a cheaper alternative to the name brand, but it's about a quarter inch too small. I had to tape the edges to keep it from leaking air. Not worth the hassle.;Health_and_Household;1
5;Quality footwear;I was worried about the sizing, but they fit perfectly. The leather is high quality and they look great with jeans. Highly recommend for winter.;Clothing_Shoes_and_Jewelry;1
5;Classic and chic;Perfect size for everyday wear.;Clothing_Shoes_and_Jewelry;1
4;Fits nice, pretty colors.;Fits nice, colors are pretty. Another top made out of the material my grandmother's nightgown's were made of.;Clothing_Shoes_and_Jewelry;0
3;Pretty but...;These are not good for kitchen towels. They start to bunch up after the first wash. I use them as rags and they are pretty for that vs white rags;Home_and_Kitchen;0
5;Highly recommend!;Excellent price! Much higher in the stores! Works as expected!;Health_and_Household;0
5;Crystal clear;Wow. Just wow. The colors are vibrant and the resolution is sharp. Best investment for my home office.;Electronics;1
2;Not cozy, cheesy.;I bought this from good reviews that was sent to me from the huff post!These pj are not warm and cozy, there a cheesy fabric that is cold to wear, and clingy.I thought I ordered the black bottoms with the white top, the bottom was navy with bright pinkPoke-dots The color pink looked like it was running into the navy blue! Not a good look.I thought I would give this away, but Nobody wanted it.I’m 5’1, 117 lbs, ordered med. size is ok.I’m returning this.;Clothing_Shoes_and_Jewelry;0
5;Good;They did the job;Cell_Phones_and_Accessories;0
5;Great all round;The sparkles are subtle enough to not be blinding. It is very sturdy and covers around the phone in the right places. Protected my phone when I dropped it on back and edge corner.;Cell_Phones_and_Accessories;0
5;Like walking on clouds;These are the most comfortable slippers I've ever owned. The lining is warm and cozy, perfect for winter mornings.;Clothing_Shoes_and_Jewelry;1
